,assay,index,InChICode_standardised,predicted_value_fp,final_value_fp,expected_value_fp,match_fp,predicted_value_cp,final_value_cp,expected_value_cp,match_cp
1223,1688,2701,"InChI=1S/C12H14ClNO3S/c13-8-12(15)14(10-4-2-1-3-5-10)11-6-7-18(16,17)9-11/h1-5,11H,6-9H2",0.2812475,1,1.0,True,0.88149303,1,1.0,True
1224,1688,4415,"InChI=1S/C17H20N2S/c20-17(18-13-11-15-7-3-1-4-8-15)19-14-12-16-9-5-2-6-10-16/h1-10H,11-14H2,(H2,18,19,20)",0.18012491,0,0.0,True,0.21994732,1,0.0,False
1225,1688,3168,"InChI=1S/C20H16N2O2/c23-18-11-5-1-7-14(18)13-22-17-10-4-3-9-16(17)21-20(22)15-8-2-6-12-19(15)24/h1-12,23-24H,13H2",0.046809003,0,1.0,False,0.23052628,1,1.0,True
1226,1688,1185,"InChI=1S/C25H23N3O5/c1-14-10-17(14)25(29)32-13-23-27-28-24(33-23)18-12-20(26-19-7-5-4-6-16(18)19)15-8-9-21(30-2)22(11-15)31-3/h4-9,11-12,14,17H,10,13H2,1-3H3",0.059193242,0,0.0,True,0.12996015,0,0.0,True
1227,1688,1095,"InChI=1S/C19H15N3OS/c1-13-7-8-22-12-16(21-18(22)10-13)14-4-2-5-15(11-14)20-19(23)17-6-3-9-24-17/h2-12H,1H3,(H,20,23)",0.117678195,0,0.0,True,0.11811651,0,0.0,True
1228,1688,3974,"InChI=1S/C19H20N2O2S/c1-14-6-4-9-16(12-14)23-13-18(22)20-19(24)21-11-5-8-15-7-2-3-10-17(15)21/h2-4,6-7,9-10,12H,5,8,11,13H2,1H3,(H,20,22,24)",0.016705275,0,0.0,True,0.19143148,0,0.0,True
1229,1688,4443,"InChI=1S/C19H26N2O3/c1-2-11-21-18(23)15-10-9-13(12-16(15)19(21)24)17(22)20-14-7-5-3-4-6-8-14/h9-10,12,14,18,23H,2-8,11H2,1H3,(H,20,22)",0.03364426,0,0.0,True,0.16974829,0,0.0,True
1230,1688,2797,"InChI=1S/C15H23N3O4S/c1-14(2)9(12(20)21)18-10(19)8(11(18)23-14)17-13(22)15(16)6-4-3-5-7-15/h8-9,11H,3-7,16H2,1-2H3,(H,17,22)(H,20,21)/t8-,9+,11-/m1/s1",0.06015352,0,0.0,True,0.35077533,1,0.0,False
1231,1688,3900,"InChI=1S/C21H24N2O2S/c24-19(21-9-14-6-15(10-21)8-16(7-14)11-21)23-20-22-17(13-26-20)12-25-18-4-2-1-3-5-18/h1-5,13-16H,6-12H2,(H,22,23,24)",0.12189019,0,1.0,False,0.24518505,1,1.0,True
1232,1688,2828,"InChI=1S/C24H31N5O2/c1-3-27(4-2)16-18-10-7-8-15-28(18)17-22(30)29-21-13-6-5-11-19(21)24(31)26-20-12-9-14-25-23(20)29/h5-6,9,11-14,18H,3-4,7-8,10,15-17H2,1-2H3,(H,26,31)",0.014967862,0,0.0,True,0.3437328,1,0.0,False
1233,1688,4322,"InChI=1S/C16H14N4OS/c1-11-15(20-7-3-2-6-14(20)18-11)13-10-22-16(19-13)17-9-12-5-4-8-21-12/h2-8,10H,9H2,1H3,(H,17,19)",0.23426265,1,1.0,True,0.208129,0,1.0,False
1234,1688,3423,"InChI=1S/C18H19N5O2/c1-12-6-8-14(9-7-12)20-18(24)16-17(19)23(22-21-16)11-13-4-3-5-15(10-13)25-2/h3-10H,11,19H2,1-2H3,(H,20,24)",0.096267596,0,0.0,True,0.2027703,0,0.0,True
1235,1688,4562,"InChI=1S/C21H22N2O4/c1-4-27-20(25)21(2)14-18(22-15-9-8-12-17(13-15)26-3)19(24)23(21)16-10-6-5-7-11-16/h5-14,22H,4H2,1-3H3",0.10145774,0,0.0,True,0.2312359,1,0.0,False
1236,1688,4374,"InChI=1S/C13H14N2O2S2/c1-6-7(2)18-11-10(6)12(15-8(3)14-11)19-9-4-5-17-13(9)16/h9H,4-5H2,1-3H3",0.33862162,1,0.0,False,0.3153571,1,0.0,False
1237,1688,4462,"InChI=1S/C25H30N2O5/c1-3-30-23-7-5-4-6-22(23)27-12-10-26(11-13-27)16-19(28)17-31-20-8-9-21-18(2)14-25(29)32-24(21)15-20/h4-9,14-15,19,28H,3,10-13,16-17H2,1-2H3",0.054645002,0,0.0,True,0.28167954,1,0.0,False
1238,1688,2962,"InChI=1S/C9H7F9N4OS/c1-2-6(8(13,14)15,9(16,17)18)20-4(23)19-5-22-21-3(24-5)7(10,11)12/h2H2,1H3,(H2,19,20,22,23)",0.35338134,1,1.0,True,0.601544,1,1.0,True
1239,1688,4286,"InChI=1S/C24H28N2O4/c27-21(15-25-19-7-3-1-4-8-19)17-29-23-11-13-24(14-12-23)30-18-22(28)16-26-20-9-5-2-6-10-20/h1-14,21-22,25-28H,15-18H2",0.19260667,1,1.0,True,0.14259152,0,1.0,False
1240,1688,1043,"InChI=1S/C18H17N3S/c22-18(20-12-9-14-5-2-1-3-6-14)21-17-8-4-7-15-13-19-11-10-16(15)17/h1-8,10-11,13H,9,12H2,(H2,20,21,22)",0.123441696,0,1.0,False,0.2691332,1,1.0,True
1241,1688,1949,"InChI=1S/C20H21N3OS/c1-13-5-7-14(8-6-13)17(24)21-19-23-22-18(25-19)15-9-11-16(12-10-15)20(2,3)4/h5-12H,1-4H3,(H,21,23,24)",0.5838688,1,0.0,False,0.33570054,1,0.0,False
1242,1688,1558,"InChI=1S/C16H22N2O3S/c1-4-7-22(20,21)17-6-5-13-10-14-8-11(2)12(3)9-15(14)18-16(13)19/h8-10,17H,4-7H2,1-3H3,(H,18,19)",0.14646281,0,0.0,True,0.16562809,0,0.0,True
1243,1688,4540,"InChI=1S/C20H25NO6/c1-11-12(9-17(27-11)20(2,3)4)18(22)21-14-10-16(25-6)15(24-5)8-13(14)19(23)26-7/h8-10H,1-7H3,(H,21,22)",0.22469574,1,0.0,False,0.20255528,0,0.0,True
1244,1688,26,"InChI=1S/C17H11ClN2O2S/c18-11-5-6-15(19-8-11)20-17(21)14-7-10-9-22-13-4-2-1-3-12(13)16(10)23-14/h1-8H,9H2,(H,19,20,21)",0.6041079,1,0.0,False,0.23430969,1,0.0,False
1245,1688,4330,"InChI=1S/C22H30N6S/c1-16-8-6-9-18(17(16)2)26-11-13-27(14-12-26)20(19-10-7-15-29-19)21-23-24-25-28(21)22(3,4)5/h6-10,15,20H,11-14H2,1-5H3",0.3796537,1,1.0,True,0.19944784,0,1.0,False
1246,1688,993,"InChI=1S/C16H12ClNOS/c1-18-15-5-3-2-4-13(15)14(10-19)16(18)20-12-8-6-11(17)7-9-12/h2-10H,1H3",0.31758305,1,1.0,True,0.24164203,1,1.0,True
1247,1688,4282,"InChI=1S/C19H16ClN3O2/c20-16-8-4-3-7-15(16)17(24)21-19-23-22-18(25-19)14-10-9-12-5-1-2-6-13(12)11-14/h3-4,7-11H,1-2,5-6H2,(H,21,23,24)",0.30387846,1,1.0,True,0.2318532,1,1.0,True
1248,1688,4096,"InChI=1S/C18H20N2O2/c1-14-7-9-15(10-8-14)22-12-4-11-20-17-6-3-2-5-16(17)19-18(20)13-21/h2-3,5-10,21H,4,11-13H2,1H3",0.050458647,0,0.0,True,0.2831374,1,0.0,False
1249,1688,1151,"InChI=1S/C14H14O2S2/c1-10(8-11(15)13-4-2-6-17-13)9-12(16)14-5-3-7-18-14/h2-7,10H,8-9H2,1H3",0.20309941,1,0.0,False,0.21795166,1,0.0,False
1250,1688,3830,"InChI=1S/C17H26N4O/c1-13-2-4-15(5-3-13)20-17(22)14-6-10-21(11-7-14)16-12-18-8-9-19-16/h8-9,12-15H,2-7,10-11H2,1H3,(H,20,22)",0.1382857,0,0.0,True,0.23137677,1,0.0,False
1251,1688,400,InChI=1S/C23H16N2O2/c26-16-17-11-13-20(14-12-17)27-22-15-21(18-7-3-1-4-8-18)24-23(25-22)19-9-5-2-6-10-19/h1-16H,0.10425224,0,0.0,True,0.16994569,0,0.0,True
1252,1688,4529,"InChI=1S/C13H12N2O2S/c1-9-5-2-3-6-10(9)12(14)15-17-13(16)11-7-4-8-18-11/h2-8H,1H3,(H2,14,15)",0.13365197,0,0.0,True,0.20477374,0,0.0,True
1253,1688,4410,"InChI=1S/C18H20FNO5S/c19-14-5-3-13(4-6-14)11-26(22,23)12-16-7-8-17(25-16)18(21)20-10-15-2-1-9-24-15/h3-8,15H,1-2,9-12H2,(H,20,21)",0.56762654,1,0.0,False,0.21623486,0,0.0,True
1254,1688,4496,"InChI=1S/C16H18N2O4S2/c1-21-14-7-6-11(9-15(14)22-2)12-10-13(16-5-4-8-23-16)18(17-12)24(3,19)20/h4-9,13H,10H2,1-3H3",0.5881814,1,0.0,False,0.36153144,1,0.0,False
1255,1688,4299,"InChI=1S/C32H48N4O2/c1-31(2,3)27-13-9-25(10-14-27)29(37)33-17-7-19-35-21-23-36(24-22-35)20-8-18-34-30(38)26-11-15-28(16-12-26)32(4,5)6/h9-16H,7-8,17-24H2,1-6H3,(H,33,37)(H,34,38)",0.38692454,1,1.0,True,0.3911395,1,1.0,True
1256,1688,1482,"InChI=1S/C19H19NO2/c1-20-12-16(18(21)14-8-4-2-5-9-14)17(13-20)19(22)15-10-6-3-7-11-15/h2-11,16-17H,12-13H2,1H3",0.06569744,0,0.0,True,0.21533482,0,0.0,True
1257,1688,2867,"InChI=1S/C21H26N2OS2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(26(2)24)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3",0.30878946,1,0.0,False,0.20555653,0,0.0,True
1258,1688,777,"InChI=1S/C18H18N2O2/c1-20-12-11-19-18(20)17(21)15-7-9-16(10-8-15)22-13-14-5-3-2-4-6-14/h2-12,17,21H,13H2,1H3",0.052381214,0,0.0,True,0.3504208,1,0.0,False
1259,1688,1995,"InChI=1S/C15H19N5O2S4/c1-4-20-12(22)11-9(6-8(3)25-11)16-14(20)24-7-10(21)17-13-18-19-15(26-13)23-5-2/h8H,4-7H2,1-3H3,(H,17,18,21)",0.22119884,1,1.0,True,0.21648835,1,1.0,True
1260,1688,1704,"InChI=1S/C20H13BrN2O/c21-18-12-6-5-11-17(18)20(24)23-22-19-15-9-3-1-7-13(15)14-8-2-4-10-16(14)19/h1-12H,(H,23,24)",0.19035043,1,0.0,False,0.21015939,0,0.0,True
1261,1688,3488,"InChI=1S/C25H28N2O4S/c1-18-7-6-9-21(15-18)27-14-13-26(16-20(27)3)25(28)23-12-11-22(31-23)17-32(29,30)24-10-5-4-8-19(24)2/h4-12,15,20H,13-14,16-17H2,1-3H3",0.49936664,1,1.0,True,0.3341596,1,1.0,True
1262,1688,3820,"InChI=1S/C26H25NO4/c1-18-13-14-19(2)23(15-18)27-25(28)17-31-26(29)22(20-9-5-4-6-10-20)16-21-11-7-8-12-24(21)30-3/h4-16H,17H2,1-3H3,(H,27,28)/b22-16+",0.06935989,0,0.0,True,0.09779343,0,0.0,True
1263,1688,3653,"InChI=1S/C12H11NO4S2/c14-19(15,12-2-1-7-18-12)13-9-3-4-10-11(8-9)17-6-5-16-10/h1-4,7-8,13H,5-6H2",0.6091944,1,0.0,False,0.15809086,0,0.0,True
1264,1688,4493,"InChI=1S/C18H15N3O2S2/c1-12-4-6-13(7-5-12)15-11-25-18(19-15)21-17(24)20-16(22)9-8-14-3-2-10-23-14/h2-11H,1H3,(H2,19,20,21,22,24)/b9-8+",0.11913167,0,0.0,True,0.46143752,1,0.0,False
1265,1688,4538,"InChI=1S/C19H19N3O3/c1-11-3-6-17-14(7-11)10-25-19-15-5-4-13(8-16(15)21-22(17)19)18(24)20-12(2)9-23/h3-8,12,23H,9-10H2,1-2H3,(H,20,24)/t12-/m0/s1",0.103031985,0,0.0,True,0.2757566,1,0.0,False
1266,1688,395,"InChI=1S/C18H16N2O4S/c1-23-17-6-2-3-7-18(17)24-15-8-10-16(11-9-15)25(21,22)20-14-5-4-12-19-13-14/h2-13,20H,1H3",0.5364819,1,1.0,True,0.24392745,1,1.0,True
1267,1688,4480,"InChI=1S/C19H12ClFN2O/c1-12-10-15(20)5-9-18(12)24-19-14(11-22)4-8-17(23-19)13-2-6-16(21)7-3-13/h2-10H,1H3",0.11057566,0,0.0,True,0.29560572,1,0.0,False
1268,1688,1181,"InChI=1S/C13H14N2O2S/c1-3-15-12(16)11(17-13(15)18)9-14(2)10-7-5-4-6-8-10/h4-9H,3H2,1-2H3/b11-9-",0.06676157,0,0.0,True,0.20057878,0,0.0,True
1269,1688,339,"InChI=1S/C15H15BrN2S/c16-13-6-8-14(9-7-13)18-15(19)17-11-10-12-4-2-1-3-5-12/h1-9H,10-11H2,(H2,17,18,19)",0.107618555,0,0.0,True,0.19472574,0,0.0,True
1270,1688,4544,"InChI=1S/C14H13N3OS2/c1-17-8-12(10-4-2-3-5-11(10)17)20-9-13(18)16-14-15-6-7-19-14/h2-8H,9H2,1H3,(H,15,16,18)",0.06094539,0,0.0,True,0.20655842,0,0.0,True
1271,1688,4488,"InChI=1S/C19H16ClN3O3/c1-24-16-8-7-12(9-17(16)25-2)18-23-15(10-21)19(26-18)22-11-13-5-3-4-6-14(13)20/h3-9,22H,11H2,1-2H3",0.17443289,0,0.0,True,0.20650451,0,0.0,True
1272,1688,4533,"InChI=1S/C15H13NO4/c1-20-13-4-2-3-11(9-13)14(17)16-12-7-5-10(6-8-12)15(18)19/h2-9H,1H3,(H,16,17)(H,18,19)",0.25123078,1,0.0,False,0.20850252,0,0.0,True
1273,1688,4412,"InChI=1S/C21H16N2O4/c24-20(14-5-2-1-3-6-14)22-16-7-4-8-17(12-16)23-21(25)15-9-10-18-19(11-15)27-13-26-18/h1-12H,13H2,(H,22,24)(H,23,25)",0.42866507,1,0.0,False,0.1155553,0,0.0,True
1274,1688,3739,"InChI=1S/C19H16N2O6/c1-26-14-9-11(10-15(27-2)16(14)22)8-13-17(23)20-19(25)21(18(13)24)12-6-4-3-5-7-12/h3-10,22H,1-2H3,(H,20,23,25)/b13-8+",0.039973862,0,0.0,True,0.20224896,0,0.0,True
1275,1688,4463,"InChI=1S/C14H14BrN3O4S2/c1-18(2)24(20,21)10-5-3-9(4-6-10)16-14(23)17-13(19)11-7-8-12(15)22-11/h3-8H,1-2H3,(H2,16,17,19,23)",0.47765628,1,0.0,False,0.13238733,0,0.0,True
1276,1688,4278,"InChI=1S/C21H23N3O3/c1-2-3-8-13-24-17-11-5-4-10-16(17)19(25)18(21(24)27)20(26)23-14-15-9-6-7-12-22-15/h4-7,9-12,25H,2-3,8,13-14H2,1H3,(H,23,26)",0.052654516,0,1.0,False,0.21765402,1,1.0,True
1277,1688,4287,"InChI=1S/C16H13BrN2O4S2/c17-14-7-8-15(24-14)25(21,22)19-13-6-2-1-5-12(13)16(20)18-10-11-4-3-9-23-11/h1-9,19H,10H2,(H,18,20)",0.48348024,1,1.0,True,0.24785785,1,1.0,True
1278,1688,4570,"InChI=1S/C25H36N4O2/c1-6-19(5)26-24(30)9-10-25(31)27-20-7-8-22-21(13-20)18(4)12-23(28-22)29-14-16(2)11-17(3)15-29/h7-8,12-13,16-17,19H,6,9-11,14-15H2,1-5H3,(H,26,30)(H,27,31)",0.04730242,0,0.0,True,0.30810428,1,0.0,False
1279,1688,1912,"InChI=1S/C25H24N4O5S/c1-3-29(17-18-9-5-4-6-10-18)35(31,32)20-15-13-19(14-16-20)23(30)26-25-28-27-24(34-25)21-11-7-8-12-22(21)33-2/h4-16H,3,17H2,1-2H3,(H,26,28,30)",0.3253634,1,1.0,True,0.60743034,1,1.0,True
1280,1688,3027,"InChI=1S/C19H14Cl2N2O2S/c20-12-6-7-13(15(21)9-12)14-10-26-19(17(14)18(22)25)23-16(24)8-11-4-2-1-3-5-11/h1-7,9-10H,8H2,(H2,22,25)(H,23,24)",0.43802834,1,1.0,True,0.21409787,0,1.0,False
1281,1688,3638,"InChI=1S/C15H13N3S/c16-9-12-14(10-5-7-17-8-6-10)11-3-1-2-4-13(11)18-15(12)19/h5-8H,1-4H2,(H,18,19)",0.128165,0,0.0,True,0.14063714,0,0.0,True
1282,1688,2862,"InChI=1S/C11H12N2O2/c1-2-4-9-8(3-1)14-7-10(15-9)11-12-5-6-13-11/h1-4,10H,5-7H2,(H,12,13)",0.1634783,0,0.0,True,0.25911897,1,0.0,False
1283,1688,4320,"InChI=1S/C11H10F3N3O2/c1-5-7(4-15)10(9(19)16-5,11(12,13)14)17-8(18)6-2-3-6/h6H,2-3H2,1H3,(H,16,19)(H,17,18)",0.33027366,1,1.0,True,0.17622063,0,1.0,False
1284,1688,891,"InChI=1S/C17H11NO2/c18-10-15-16(11-20-17(15)19)14-8-6-13(7-9-14)12-4-2-1-3-5-12/h1-9H,11H2",0.19199216,1,0.0,False,0.25355706,1,0.0,False
1285,1688,4523,"InChI=1S/C22H19N3O/c1-15(16-9-3-2-4-10-16)23-21-17-11-5-7-13-19(17)24-22(25-21)18-12-6-8-14-20(18)26/h2-15,26H,1H3,(H,23,24,25)",0.10007386,0,0.0,True,0.2235187,1,0.0,False
1286,1688,2639,"InChI=1S/C11H11NO4/c1-14-6-3-4-8-7(5-6)9(12)10(16-8)11(13)15-2/h3-5H,12H2,1-2H3",0.23781079,1,1.0,True,0.21678191,1,1.0,True
1287,1688,4569,"InChI=1S/C15H15N3/c1-9-3-4-10(2)12(7-9)15-17-13-6-5-11(16)8-14(13)18-15/h3-8H,16H2,1-2H3,(H,17,18)",0.15902819,0,0.0,True,0.37767935,1,0.0,False
1288,1688,4534,"InChI=1S/C11H10N4O2S/c16-10-9(6-7-17-10)18-11-12-13-14-15(11)8-4-2-1-3-5-8/h1-5,9H,6-7H2",0.2240881,1,0.0,False,0.22600782,1,0.0,False
1289,1688,3959,"InChI=1S/C20H23N3O/c1-4-8-15-9-7-10-16(19(15)24)13-21-20-22-17-11-5-6-12-18(17)23(20)14(2)3/h4-7,9-12,14,24H,1,8,13H2,2-3H3,(H,21,22)",0.07014072,0,1.0,False,0.22896849,1,1.0,True
1290,1688,1250,"InChI=1S/C14H15N3O2S/c1-9-2-4-10(5-3-9)16-12(18)8-11-13(19)17-7-6-15-14(17)20-11/h2-5,11H,6-8H2,1H3,(H,16,18)",0.08546463,0,0.0,True,0.22706865,1,0.0,False
1291,1688,4513,"InChI=1S/C16H14ClN3O2S/c1-22-14-3-2-11(17)8-12(14)19-15(21)13-9-23-16(20-13)10-4-6-18-7-5-10/h2-8,13H,9H2,1H3,(H,19,21)",0.16599394,0,0.0,True,0.20505765,0,0.0,True
1292,1688,4319,"InChI=1S/C13H14N2O5/c1-4-19-13(16)12-14-11(15-20-12)8-5-6-9(17-2)10(7-8)18-3/h5-7H,4H2,1-3H3",0.18972838,1,1.0,True,0.17108054,0,1.0,False
1293,1688,63,"InChI=1S/C15H13FN4O2S2/c16-11-5-1-2-6-12(11)18-14-19-20-15(24-14)23-9-13(21)17-8-10-4-3-7-22-10/h1-7H,8-9H2,(H,17,21)(H,18,19)",0.09823958,0,0.0,True,0.2524662,1,0.0,False
1294,1688,4343,"InChI=1S/C18H20O5/c1-10-8-14(22-11(2)17(19)21-3)16-12-6-4-5-7-13(12)18(20)23-15(16)9-10/h8-9,11H,4-7H2,1-3H3",0.08282819,0,0.0,True,0.19054838,0,0.0,True
1295,1688,4277,"InChI=1S/C29H39NO9/c1-27(2,33)8-5-10-29(34,16-23(31)36-4)26(32)39-25-22(35-3)15-28-9-6-11-30(28)12-7-18-13-20-21(38-17-37-20)14-19(18)24(25)28/h13-15,24-25,33-34H,5-12,16-17H2,1-4H3/t24-,25-,28+,29-/m1/s1",0.30526868,1,1.0,True,0.5347673,1,1.0,True
1296,1688,3237,"InChI=1S/C15H12ClN3S/c16-12-6-8-13(9-7-12)19-10-17-14(18-15(19)20)11-4-2-1-3-5-11/h1-9H,10H2,(H,17,18,20)",0.17587902,0,0.0,True,0.20660605,0,0.0,True
1297,1688,3022,"InChI=1S/C17H15N7OS/c1-11-7-8-15(12(2)9-11)24-17(19-20-22-24)26-10-23-16(25)13-5-3-4-6-14(13)18-21-23/h3-9H,10H2,1-2H3",0.19793494,1,1.0,True,0.33166227,1,1.0,True
1298,1688,4365,"InChI=1S/C23H21N3O6S/c27-19(24-13-17-7-4-11-31-17)8-10-25-22(29)21-18(9-12-33-21)26(23(25)30)14-20(28)32-15-16-5-2-1-3-6-16/h1-7,9,11-12H,8,10,13-15H2,(H,24,27)",0.069626205,0,0.0,True,0.18094265,0,0.0,True
1299,1688,3434,"InChI=1S/C19H24N4O3S2/c1-3-23-11-12(10-20-23)16(24)21-19(27)22-17-15(18(25)26-2)13-8-6-4-5-7-9-14(13)28-17/h10-11H,3-9H2,1-2H3,(H2,21,22,24,27)",0.0563253,0,0.0,True,0.47449562,1,0.0,False
1300,1688,4454,"InChI=1S/C26H25N3O6/c1-31-20-11-5-16(6-12-20)13-23(30)27-19-9-7-17(8-10-19)25-28-26(35-29-25)18-14-21(32-2)24(34-4)22(15-18)33-3/h5-12,14-15H,13H2,1-4H3,(H,27,30)",0.212723,1,0.0,False,0.1215663,0,0.0,True
1301,1688,3793,"InChI=1S/C15H10O4/c1-7(16)11-8(2)19-15-12(11)13(17)9-5-3-4-6-10(9)14(15)18/h3-6H,1-2H3",0.37031025,1,1.0,True,0.5477924,1,1.0,True
1302,1688,4556,"InChI=1S/C20H20FN5O4S2/c1-2-10-26-18(12-30-16-8-6-14(21)7-9-16)24-25-20(26)31-13-19(27)23-15-4-3-5-17(11-15)32(22,28)29/h2-9,11H,1,10,12-13H2,(H,23,27)(H2,22,28,29)",0.26284415,1,0.0,False,0.18452439,0,0.0,True
1303,1688,3678,"InChI=1S/C22H25N3O2/c1-4-17-8-6-7-9-19(17)25(5-2)21(26)15-14-20-23-22(24-27-20)18-12-10-16(3)11-13-18/h6-13H,4-5,14-15H2,1-3H3",0.18959935,1,1.0,True,0.26169178,1,1.0,True
1304,1688,1976,InChI=1S/C14H9Cl2NO/c15-12-5-3-10(13(16)8-12)4-6-14(18)11-2-1-7-17-9-11/h1-9H/b6-4+,0.35392463,1,0.0,False,0.76376075,1,0.0,False
1305,1688,4408,"InChI=1S/C18H18FN5O2S/c19-13-5-3-12(4-6-13)18-22-21-15-7-8-17(23-24(15)18)27-11-16(25)20-10-14-2-1-9-26-14/h3-8,14H,1-2,9-11H2,(H,20,25)",0.07504736,0,0.0,True,0.26504666,1,0.0,False
1306,1688,2103,"InChI=1S/C17H14F3N3O2S/c1-11-2-4-12(5-3-11)15-10-16(17(18,19)20)22-23(15)13-6-8-14(9-7-13)26(21,24)25/h2-10H,1H3,(H2,21,24,25)",0.5011873,1,0.0,False,0.35722587,1,0.0,False
1307,1688,1053,"InChI=1S/C19H16ClN3O2S/c1-11-3-8-14(25-11)10-21-18(24)16-9-15-17(22-23(2)19(15)26-16)12-4-6-13(20)7-5-12/h3-9H,10H2,1-2H3,(H,21,24)",0.6173767,1,1.0,True,0.09207441,0,1.0,False
1308,1688,508,"InChI=1S/C13H10N2O2S2/c1-18-13-15-9-5-4-8(7-11(9)19-13)14-12(16)10-3-2-6-17-10/h2-7H,1H3,(H,14,16)",0.24321204,1,0.0,False,0.12509835,0,0.0,True
1309,1688,4336,"InChI=1S/C17H15N3O3S/c1-10-3-4-15(21)14(5-10)17(23)12-7-18-20(8-12)16(22)6-13-9-24-11(2)19-13/h3-5,7-9,21H,6H2,1-2H3",0.3481381,1,1.0,True,0.25672713,1,1.0,True
1310,1688,3594,"InChI=1S/C15H10N2O3/c18-14(17-10-4-3-7-16-8-10)13-9-20-15(19)12-6-2-1-5-11(12)13/h1-9H,(H,17,18)",0.31355634,1,0.0,False,0.24727717,1,0.0,False
1311,1688,921,"InChI=1S/C18H20FN3O/c19-14-8-2-3-9-15(14)20-18(23)21-16-10-4-5-11-17(16)22-12-6-1-7-13-22/h2-5,8-11H,1,6-7,12-13H2,(H2,20,21,23)",0.107397154,0,0.0,True,0.3440458,1,0.0,False
1312,1688,4446,"InChI=1S/C14H14O6/c1-3-19-12(17)6-9-7(2)13-10(16)4-8(15)5-11(13)20-14(9)18/h4-5,15-16H,3,6H2,1-2H3",0.22386613,1,0.0,False,0.3206976,1,0.0,False
1313,1688,4335,"InChI=1S/C16H18N4O5/c1-3-23-13(21)11(14(22)24-4-2)12-18-15(17)19-16-20(12)9-7-5-6-8-10(9)25-16/h5-8,11-12H,3-4H2,1-2H3,(H2,17,18)",0.026869548,0,1.0,False,0.2162836,1,1.0,True
1314,1688,3005,"InChI=1S/C14H12Cl2N2O3S/c1-22(20,21)18-13-5-3-2-4-12(13)14(19)17-11-7-9(15)6-10(16)8-11/h2-8,18H,1H3,(H,17,19)",0.69153714,1,1.0,True,0.2594307,1,1.0,True
1315,1688,827,"InChI=1S/C17H24N2O3/c1-3-11(2)15(16(20)21)19-17(22)18-14-10-6-8-12-7-4-5-9-13(12)14/h4-5,7,9,11,14-15H,3,6,8,10H2,1-2H3,(H,20,21)(H2,18,19,22)/t11?,14?,15-/m0/s1",0.040049523,0,0.0,True,0.19905382,0,0.0,True
1316,1688,4356,"InChI=1S/C16H15NO4/c1-20-16(19)13-9-5-6-10-14(13)17-15(18)11-21-12-7-3-2-4-8-12/h2-10H,11H2,1H3,(H,17,18)",0.04349387,0,0.0,True,0.17537998,0,0.0,True
1317,1688,4543,"InChI=1S/C23H20Cl2N4O4/c1-10-14(25)7-6-13-19(10)27-22(33)23(13)18-17(15(28-23)8-9-16(26)30)20(31)29(21(18)32)12-4-2-11(24)3-5-12/h2-7,15,17-18,28H,8-9H2,1H3,(H2,26,30)(H,27,33)/t15?,17-,18+,23?/m1/s1",0.17493924,0,0.0,True,0.23105101,1,0.0,False
1318,1688,3982,"InChI=1S/C28H32N2O4/c1-19-14-15-23(34-19)17-29-26(31)20(2)24-16-28(24,3)25(22-12-8-5-9-13-22)30-27(32)33-18-21-10-6-4-7-11-21/h4-15,20,24-25H,16-18H2,1-3H3,(H,29,31)(H,30,32)/t20-,24-,25-,28+/m1/s1",0.056869555,0,0.0,True,0.20028345,0,0.0,True
1319,1688,3747,"InChI=1S/C23H20FN3O3S/c1-13-2-8-16(9-3-13)27-20(28)18-17-10-11-23(30-17,19(18)21(27)29)12-25-22(31)26-15-6-4-14(24)5-7-15/h2-11,17-19H,12H2,1H3,(H2,25,26,31)",0.07413405,0,0.0,True,0.16411968,0,0.0,True
1320,1688,138,"InChI=1S/C22H15ClN4O5S/c23-16-9-8-14(11-18(16)27(30)31)24-21(28)13-32-22(29)19-12-17(20-7-4-10-33-20)25-26(19)15-5-2-1-3-6-15/h1-12H,13H2,(H,24,28)",0.2587906,1,0.0,False,0.15690188,0,0.0,True
1321,1688,1619,"InChI=1S/C20H26O5/c1-12(21)24-15-7-6-13(10-16(15)23-5)18(22)25-17-11-14-8-9-20(17,4)19(14,2)3/h6-7,10,14,17H,8-9,11H2,1-5H3",0.33203587,1,0.0,False,0.2628461,1,0.0,False
1322,1688,1191,"InChI=1S/C17H19NO2/c1-3-20-16-10-8-15(9-11-16)18-12-17(19)14-6-4-13(2)5-7-14/h4-11,18H,3,12H2,1-2H3",0.12744132,0,1.0,False,0.25152066,1,1.0,True
1323,1688,1329,"InChI=1S/C19H16N4O3/c1-2-23-14-10-6-3-7-11(14)16(24)15(18(23)26)17(25)22-19-20-12-8-4-5-9-13(12)21-19/h3-10,24H,2H2,1H3,(H2,20,21,22,25)",0.05496094,0,1.0,False,0.18984973,0,1.0,False
1324,1688,3023,"InChI=1S/C17H14Cl4N4O4S/c1-29-11-5-6-12(13(8-11)25(27)28)22-16(30)24-15(17(19,20)21)23-14(26)9-3-2-4-10(18)7-9/h2-8,15H,1H3,(H,23,26)(H2,22,24,30)",0.2166052,1,1.0,True,0.2680985,1,1.0,True
